split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,hepaticvessel_096_107_CT_liver_tumor.png,"(512, 512)",6296,"(672, 470, 99, 81)",9
train,hepaticvessel_096_108_CT_liver_vessel.png,"(512, 512)",4052,"(414, 456, 371, 313)",7
train,hepaticvessel_096_108_CT_liver_tumor.png,"(512, 512)",5948,"(674, 470, 97, 79)",8
train,hepaticvessel_096_109_CT_liver_vessel.png,"(512, 512)",3732,"(412, 456, 371, 313)",7
train,hepaticvessel_096_109_CT_liver_tumor.png,"(512, 512)",5772,"(676, 470, 93, 77)",8
train,hepaticvessel_096_110_CT_liver_vessel.png,"(512, 512)",3200,"(410, 452, 369, 317)",6
train,hepaticvessel_096_110_CT_liver_tumor.png,"(512, 512)",4908,"(678, 476, 89, 69)",7
train,hepaticvessel_096_111_CT_liver_vessel.png,"(512, 512)",2784,"(406, 446, 383, 323)",5
train,hepaticvessel_096_111_CT_liver_tumor.png,"(512, 512)",4028,"(682, 478, 83, 59)",5
train,hepaticvessel_096_112_CT_liver_vessel.png,"(512, 512)",1888,"(518, 446, 279, 305)",3
train,hepaticvessel_096_112_CT_liver_tumor.png,"(512, 512)",3488,"(688, 482, 73, 57)",5
train,hepaticvessel_096_113_CT_liver_vessel.png,"(512, 512)",1732,"(522, 446, 289, 309)",3
train,hepaticvessel_096_113_CT_liver_tumor.png,"(512, 512)",2784,"(686, 486, 65, 51)",4
train,hepaticvessel_096_114_CT_liver_vessel.png,"(512, 512)",1996,"(460, 446, 367, 313)",3
train,hepaticvessel_096_114_CT_liver_tumor.png,"(512, 512)",1828,"(698, 486, 55, 39)",2
train,hepaticvessel_096_115_CT_liver_vessel.png,"(512, 512)",2084,"(470, 522, 355, 237)",3
train,hepaticvessel_096_115_CT_liver_tumor.png,"(512, 512)",972,"(704, 480, 39, 31)",1
train,hepaticvessel_096_116_CT_liver_vessel.png,"(512, 512)",2164,"(478, 526, 341, 231)",4
train,hepaticvessel_096_117_CT_liver_vessel.png,"(512, 512)",1852,"(486, 526, 331, 231)",3
train,hepaticvessel_096_118_CT_liver_vessel.png,"(512, 512)",1940,"(490, 526, 313, 207)",3
train,hepaticvessel_096_119_CT_liver_vessel.png,"(512, 512)",2244,"(494, 526, 309, 205)",4
train,hepaticvessel_096_120_CT_liver_vessel.png,"(512, 512)",2856,"(502, 524, 303, 203)",5
train,hepaticvessel_096_121_CT_liver_vessel.png,"(512, 512)",2808,"(504, 524, 303, 197)",5
train,hepaticvessel_096_122_CT_liver_vessel.png,"(512, 512)",2992,"(436, 522, 345, 197)",5
train,hepaticvessel_096_123_CT_liver_vessel.png,"(512, 512)",3100,"(420, 516, 363, 201)",5
train,hepaticvessel_096_124_CT_liver_vessel.png,"(512, 512)",2628,"(466, 508, 317, 187)",4
train,hepaticvessel_096_125_CT_liver_vessel.png,"(512, 512)",2228,"(500, 504, 285, 177)",4
train,hepaticvessel_096_126_CT_liver_vessel.png,"(512, 512)",2232,"(502, 526, 285, 155)",4
train,hepaticvessel_096_127_CT_liver_vessel.png,"(512, 512)",2348,"(570, 528, 219, 137)",4
train,hepaticvessel_096_128_CT_liver_vessel.png,"(512, 512)",2608,"(572, 528, 217, 139)",4
train,hepaticvessel_096_129_CT_liver_vessel.png,"(512, 512)",2428,"(574, 530, 215, 139)",4
train,hepaticvessel_096_130_CT_liver_vessel.png,"(512, 512)",2172,"(576, 534, 189, 135)",4
train,hepaticvessel_096_131_CT_liver_vessel.png,"(512, 512)",2224,"(580, 536, 141, 99)",4
train,hepaticvessel_096_132_CT_liver_vessel.png,"(512, 512)",2836,"(560, 540, 125, 93)",5
train,hepaticvessel_096_133_CT_liver_vessel.png,"(512, 512)",3016,"(554, 542, 135, 91)",5
train,hepaticvessel_096_134_CT_liver_vessel.png,"(512, 512)",3012,"(550, 542, 73, 75)",5
train,hepaticvessel_096_135_CT_liver_vessel.png,"(512, 512)",2760,"(548, 544, 73, 53)",5
train,hepaticvessel_096_136_CT_liver_vessel.png,"(512, 512)",1672,"(554, 550, 61, 43)",3
train,hepaticvessel_096_144_CT_liver_vessel.png,"(512, 512)",1568,"(544, 548, 59, 41)",2
train,hepaticvessel_096_145_CT_liver_vessel.png,"(512, 512)",1696,"(542, 546, 59, 43)",3
train,hepaticvessel_096_146_CT_liver_vessel.png,"(512, 512)",1764,"(542, 544, 59, 45)",3
train,hepaticvessel_096_147_CT_liver_vessel.png,"(512, 512)",1880,"(542, 544, 57, 45)",3
train,hepaticvessel_096_148_CT_liver_vessel.png,"(512, 512)",1744,"(542, 542, 55, 47)",3
train,hepaticvessel_097_13_CT_liver_tumor.png,"(512, 512)",1760,"(608, 712, 49, 41)",5
train,hepaticvessel_097_14_CT_liver_vessel.png,"(512, 512)",356,"(722, 542, 65, 95)",1
train,hepaticvessel_097_14_CT_liver_tumor.png,"(512, 512)",2592,"(600, 706, 61, 53)",8
train,hepaticvessel_097_15_CT_liver_vessel.png,"(512, 512)",376,"(716, 532, 83, 95)",1
train,hepaticvessel_097_15_CT_liver_tumor.png,"(512, 512)",3060,"(598, 704, 63, 55)",10
train,hepaticvessel_097_16_CT_liver_tumor.png,"(512, 512)",2556,"(600, 704, 57, 53)",8
train,hepaticvessel_097_17_CT_liver_tumor.png,"(512, 512)",1608,"(608, 716, 49, 39)",5
train,hepaticvessel_097_18_CT_liver_vessel.png,"(512, 512)",760,"(542, 526, 253, 117)",2
train,hepaticvessel_097_19_CT_liver_vessel.png,"(512, 512)",1728,"(542, 522, 257, 115)",4
train,hepaticvessel_097_20_CT_liver_vessel.png,"(512, 512)",1644,"(444, 538, 303, 187)",4
train,hepaticvessel_097_21_CT_liver_vessel.png,"(512, 512)",1248,"(442, 450, 333, 271)",3
train,hepaticvessel_097_22_CT_liver_vessel.png,"(512, 512)",1428,"(444, 514, 307, 197)",4
train,hepaticvessel_097_23_CT_liver_vessel.png,"(512, 512)",2976,"(444, 388, 321, 321)",8
train,hepaticvessel_097_24_CT_liver_vessel.png,"(512, 512)",2904,"(448, 394, 329, 317)",8
train,hepaticvessel_097_25_CT_liver_vessel.png,"(512, 512)",2092,"(446, 402, 305, 313)",5
train,hepaticvessel_097_26_CT_liver_vessel.png,"(512, 512)",2552,"(436, 386, 319, 329)",7
train,hepaticvessel_097_27_CT_liver_vessel.png,"(512, 512)",3512,"(432, 394, 345, 301)",10
train,hepaticvessel_097_28_CT_liver_vessel.png,"(512, 512)",2196,"(428, 400, 343, 293)",6
train,hepaticvessel_097_29_CT_liver_vessel.png,"(512, 512)",2508,"(478, 402, 297, 285)",7
train,hepaticvessel_097_30_CT_liver_vessel.png,"(512, 512)",2344,"(432, 400, 359, 285)",6
train,hepaticvessel_097_31_CT_liver_vessel.png,"(512, 512)",1308,"(474, 416, 313, 243)",3
train,hepaticvessel_097_32_CT_liver_vessel.png,"(512, 512)",1788,"(536, 420, 245, 201)",5
train,hepaticvessel_097_33_CT_liver_vessel.png,"(512, 512)",2084,"(534, 462, 185, 161)",5
train,hepaticvessel_097_34_CT_liver_vessel.png,"(512, 512)",2296,"(528, 486, 191, 141)",6
train,hepaticvessel_097_35_CT_liver_vessel.png,"(512, 512)",2732,"(520, 488, 203, 139)",7
train,hepaticvessel_097_36_CT_liver_vessel.png,"(512, 512)",1352,"(518, 488, 207, 177)",3
train,hepaticvessel_097_38_CT_liver_vessel.png,"(512, 512)",444,"(520, 496, 187, 127)",1
train,hepaticvessel_097_39_CT_liver_vessel.png,"(512, 512)",1528,"(520, 504, 189, 55)",4
train,hepaticvessel_098_15_CT_liver_vessel.png,"(512, 512)",1660,"(586, 340, 259, 413)",1
train,hepaticvessel_098_16_CT_liver_vessel.png,"(512, 512)",2560,"(586, 360, 247, 391)",2
train,hepaticvessel_098_17_CT_liver_vessel.png,"(512, 512)",3692,"(586, 332, 239, 429)",3
train,hepaticvessel_098_18_CT_liver_vessel.png,"(512, 512)",6900,"(542, 342, 279, 421)",7
train,hepaticvessel_098_19_CT_liver_vessel.png,"(512, 512)",9372,"(534, 352, 271, 405)",10
train,hepaticvessel_098_20_CT_liver_vessel.png,"(512, 512)",8896,"(494, 346, 329, 371)",9
train,hepaticvessel_098_21_CT_liver_vessel.png,"(512, 512)",8596,"(506, 366, 317, 347)",9
train,hepaticvessel_098_22_CT_liver_vessel.png,"(512, 512)",4508,"(506, 384, 295, 319)",4
train,hepaticvessel_098_22_CT_liver_tumor.png,"(512, 512)",3324,"(786, 396, 65, 57)",5
train,hepaticvessel_098_23_CT_liver_vessel.png,"(512, 512)",3804,"(506, 392, 293, 295)",4
train,hepaticvessel_098_23_CT_liver_tumor.png,"(512, 512)",4872,"(768, 384, 81, 73)",8
train,hepaticvessel_098_24_CT_liver_vessel.png,"(512, 512)",5036,"(482, 402, 315, 277)",5
train,hepaticvessel_098_24_CT_liver_tumor.png,"(512, 512)",5808,"(758, 374, 89, 87)",10
train,hepaticvessel_098_25_CT_liver_vessel.png,"(512, 512)",3848,"(560, 402, 239, 219)",4
train,hepaticvessel_098_25_CT_liver_tumor.png,"(512, 512)",5260,"(762, 386, 81, 85)",9
train,hepaticvessel_098_26_CT_liver_vessel.png,"(512, 512)",3860,"(552, 446, 217, 167)",4
train,hepaticvessel_098_26_CT_liver_tumor.png,"(512, 512)",4064,"(776, 386, 63, 85)",6
train,hepaticvessel_098_27_CT_liver_tumor.png,"(512, 512)",3084,"(778, 388, 55, 75)",5
train,hepaticvessel_100_20_CT_liver_tumor.png,"(512, 512)",784,"(748, 558, 31, 29)",1
train,hepaticvessel_100_21_CT_liver_tumor.png,"(512, 512)",3276,"(738, 548, 67, 57)",7
train,hepaticvessel_100_22_CT_liver_tumor.png,"(512, 512)",4124,"(732, 544, 75, 71)",9
train,hepaticvessel_100_23_CT_liver_tumor.png,"(512, 512)",4220,"(734, 542, 75, 73)",10
train,hepaticvessel_100_24_CT_liver_vessel.png,"(512, 512)",1016,"(552, 408, 293, 315)",1
train,hepaticvessel_100_24_CT_liver_tumor.png,"(512, 512)",3452,"(736, 550, 71, 61)",8
train,hepaticvessel_100_25_CT_liver_vessel.png,"(512, 512)",1736,"(462, 416, 375, 337)",1
train,hepaticvessel_100_26_CT_liver_vessel.png,"(512, 512)",3124,"(488, 434, 351, 285)",3
train,hepaticvessel_100_27_CT_liver_vessel.png,"(512, 512)",7608,"(552, 334, 293, 371)",8
train,hepaticvessel_100_28_CT_liver_vessel.png,"(512, 512)",6964,"(472, 338, 377, 381)",7
train,hepaticvessel_100_29_CT_liver_vessel.png,"(512, 512)",8780,"(422, 340, 401, 379)",10
train,hepaticvessel_100_30_CT_liver_vessel.png,"(512, 512)",6640,"(410, 330, 389, 365)",7
train,hepaticvessel_100_31_CT_liver_vessel.png,"(512, 512)",6604,"(360, 332, 437, 353)",7
train,hepaticvessel_100_32_CT_liver_vessel.png,"(512, 512)",5100,"(356, 330, 439, 353)",5
train,hepaticvessel_100_33_CT_liver_vessel.png,"(512, 512)",7716,"(422, 332, 371, 349)",8
train,hepaticvessel_100_34_CT_liver_vessel.png,"(512, 512)",7804,"(452, 374, 343, 285)",8
train,hepaticvessel_100_35_CT_liver_vessel.png,"(512, 512)",5896,"(492, 376, 301, 247)",6
train,hepaticvessel_100_36_CT_liver_vessel.png,"(512, 512)",5160,"(524, 374, 267, 233)",5
train,hepaticvessel_100_37_CT_liver_vessel.png,"(512, 512)",4488,"(508, 408, 275, 207)",5
train,hepaticvessel_100_38_CT_liver_vessel.png,"(512, 512)",2844,"(506, 410, 277, 209)",3
train,hepaticvessel_100_39_CT_liver_vessel.png,"(512, 512)",1004,"(506, 408, 283, 125)",1
train,hepaticvessel_102_13_CT_liver_vessel.png,"(512, 512)",808,"(466, 490, 293, 191)",1
train,hepaticvessel_102_15_CT_liver_vessel.png,"(512, 512)",820,"(466, 482, 357, 189)",1
train,hepaticvessel_102_16_CT_liver_vessel.png,"(512, 512)",3464,"(464, 482, 359, 197)",4
train,hepaticvessel_102_17_CT_liver_vessel.png,"(512, 512)",4188,"(470, 482, 353, 197)",5
train,hepaticvessel_102_18_CT_liver_vessel.png,"(512, 512)",4136,"(488, 498, 335, 181)",5
train,hepaticvessel_102_18_CT_liver_tumor.png,"(512, 512)",368,"(698, 680, 23, 19)",1
train,hepaticvessel_102_19_CT_liver_vessel.png,"(512, 512)",3772,"(502, 434, 315, 243)",4
train,hepaticvessel_102_20_CT_liver_vessel.png,"(512, 512)",3964,"(338, 454, 471, 227)",4
train,hepaticvessel_102_21_CT_liver_vessel.png,"(512, 512)",2720,"(362, 456, 429, 229)",3
train,hepaticvessel_102_22_CT_liver_vessel.png,"(512, 512)",1708,"(386, 398, 381, 289)",2
train,hepaticvessel_102_23_CT_liver_vessel.png,"(512, 512)",1464,"(402, 388, 367, 275)",1
train,hepaticvessel_102_24_CT_liver_vessel.png,"(512, 512)",1656,"(412, 376, 373, 299)",2
train,hepaticvessel_102_25_CT_liver_vessel.png,"(512, 512)",1364,"(424, 370, 351, 301)",1
train,hepaticvessel_102_26_CT_liver_vessel.png,"(512, 512)",2248,"(444, 368, 317, 283)",2
train,hepaticvessel_102_27_CT_liver_vessel.png,"(512, 512)",6416,"(458, 390, 305, 241)",8
train,hepaticvessel_102_27_CT_liver_tumor.png,"(512, 512)",1400,"(708, 396, 53, 31)",4
train,hepaticvessel_102_28_CT_liver_vessel.png,"(512, 512)",6164,"(478, 394, 289, 219)",7
train,hepaticvessel_102_28_CT_liver_tumor.png,"(512, 512)",2864,"(704, 386, 65, 55)",8
train,hepaticvessel_102_29_CT_liver_vessel.png,"(512, 512)",8012,"(494, 440, 273, 173)",10
train,hepaticvessel_102_29_CT_liver_tumor.png,"(512, 512)",3196,"(704, 386, 71, 55)",10
train,hepaticvessel_102_30_CT_liver_vessel.png,"(512, 512)",6128,"(512, 482, 223, 123)",7
train,hepaticvessel_102_30_CT_liver_tumor.png,"(512, 512)",2164,"(708, 390, 57, 47)",6
train,hepaticvessel_102_31_CT_liver_vessel.png,"(512, 512)",3744,"(544, 500, 117, 67)",4
train,hepaticvessel_102_31_CT_liver_tumor.png,"(512, 512)",1500,"(710, 394, 45, 39)",4
train,hepaticvessel_102_32_CT_liver_vessel.png,"(512, 512)",2380,"(544, 514, 65, 45)",2
train,hepaticvessel_103_14_CT_liver_tumor.png,"(512, 512)",720,"(742, 524, 35, 23)",4
train,hepaticvessel_103_15_CT_liver_tumor.png,"(512, 512)",1372,"(740, 506, 37, 45)",7
train,hepaticvessel_103_16_CT_liver_tumor.png,"(512, 512)",1732,"(738, 512, 49, 53)",10
train,hepaticvessel_103_17_CT_liver_tumor.png,"(512, 512)",524,"(750, 526, 27, 21)",3
train,hepaticvessel_103_19_CT_liver_vessel.png,"(512, 512)",508,"(724, 476, 61, 153)",1
train,hepaticvessel_103_21_CT_liver_vessel.png,"(512, 512)",692,"(714, 438, 67, 181)",1
train,hepaticvessel_103_22_CT_liver_vessel.png,"(512, 512)",980,"(714, 424, 63, 193)",2
train,hepaticvessel_103_23_CT_liver_vessel.png,"(512, 512)",548,"(712, 432, 53, 183)",1
train,hepaticvessel_103_24_CT_liver_vessel.png,"(512, 512)",504,"(628, 442, 129, 239)",1
train,hepaticvessel_103_25_CT_liver_vessel.png,"(512, 512)",1488,"(616, 416, 135, 289)",3
train,hepaticvessel_103_26_CT_liver_vessel.png,"(512, 512)",2080,"(628, 362, 121, 347)",4
train,hepaticvessel_103_27_CT_liver_vessel.png,"(512, 512)",2752,"(622, 362, 121, 337)",6
train,hepaticvessel_103_28_CT_liver_vessel.png,"(512, 512)",3108,"(608, 362, 195, 325)",6
train,hepaticvessel_103_29_CT_liver_vessel.png,"(512, 512)",3144,"(614, 372, 187, 309)",6
train,hepaticvessel_103_30_CT_liver_vessel.png,"(512, 512)",2212,"(602, 370, 183, 295)",4
train,hepaticvessel_103_31_CT_liver_vessel.png,"(512, 512)",2152,"(562, 386, 191, 261)",4
train,hepaticvessel_103_32_CT_liver_vessel.png,"(512, 512)",2680,"(560, 392, 193, 283)",5
train,hepaticvessel_103_33_CT_liver_vessel.png,"(512, 512)",4524,"(444, 414, 291, 263)",10
train,hepaticvessel_103_34_CT_liver_vessel.png,"(512, 512)",3396,"(438, 428, 299, 253)",7
train,hepaticvessel_103_35_CT_liver_vessel.png,"(512, 512)",2276,"(510, 436, 199, 233)",5
train,hepaticvessel_103_36_CT_liver_vessel.png,"(512, 512)",2332,"(530, 444, 187, 181)",5
train,hepaticvessel_103_37_CT_liver_vessel.png,"(512, 512)",4200,"(508, 462, 193, 159)",9
train,hepaticvessel_103_38_CT_liver_vessel.png,"(512, 512)",3260,"(506, 476, 157, 139)",7
train,hepaticvessel_103_39_CT_liver_vessel.png,"(512, 512)",2256,"(506, 488, 89, 51)",4
train,hepaticvessel_104_24_CT_liver_vessel.png,"(512, 512)",596,"(456, 574, 277, 215)",1
train,hepaticvessel_104_25_CT_liver_vessel.png,"(512, 512)",1476,"(454, 574, 269, 213)",2
train,hepaticvessel_104_25_CT_liver_tumor.png,"(512, 512)",3252,"(712, 492, 69, 61)",3
train,hepaticvessel_104_26_CT_liver_vessel.png,"(512, 512)",2120,"(456, 574, 259, 211)",3
train,hepaticvessel_104_26_CT_liver_tumor.png,"(512, 512)",6472,"(686, 478, 99, 89)",6
train,hepaticvessel_104_27_CT_liver_vessel.png,"(512, 512)",2888,"(458, 558, 259, 219)",5
train,hepaticvessel_104_27_CT_liver_tumor.png,"(512, 512)",8156,"(692, 470, 117, 97)",7
train,hepaticvessel_104_28_CT_liver_vessel.png,"(512, 512)",2128,"(460, 548, 261, 217)",3
train,hepaticvessel_104_28_CT_liver_tumor.png,"(512, 512)",8684,"(710, 464, 107, 105)",8
train,hepaticvessel_104_29_CT_liver_vessel.png,"(512, 512)",3724,"(422, 482, 309, 281)",6
train,hepaticvessel_104_29_CT_liver_tumor.png,"(512, 512)",9028,"(710, 466, 109, 109)",8
train,hepaticvessel_104_30_CT_liver_vessel.png,"(512, 512)",5636,"(338, 488, 387, 265)",10
train,hepaticvessel_104_30_CT_liver_tumor.png,"(512, 512)",10632,"(706, 472, 115, 113)",10
train,hepaticvessel_104_31_CT_liver_vessel.png,"(512, 512)",4612,"(330, 456, 407, 285)",8
train,hepaticvessel_104_31_CT_liver_tumor.png,"(512, 512)",10008,"(706, 470, 109, 123)",9
train,hepaticvessel_104_32_CT_liver_vessel.png,"(512, 512)",4016,"(362, 456, 353, 285)",7
train,hepaticvessel_104_32_CT_liver_tumor.png,"(512, 512)",9956,"(698, 476, 115, 111)",9
train,hepaticvessel_104_33_CT_liver_vessel.png,"(512, 512)",2848,"(362, 456, 353, 269)",5
train,hepaticvessel_104_33_CT_liver_tumor.png,"(512, 512)",9268,"(702, 466, 103, 115)",8
train,hepaticvessel_104_34_CT_liver_vessel.png,"(512, 512)",2912,"(476, 456, 269, 253)",5
train,hepaticvessel_104_34_CT_liver_tumor.png,"(512, 512)",5040,"(712, 462, 87, 81)",4
train,hepaticvessel_104_35_CT_liver_vessel.png,"(512, 512)",2860,"(482, 456, 265, 253)",5
train,hepaticvessel_104_35_CT_liver_tumor.png,"(512, 512)",3996,"(712, 470, 69, 75)",3
train,hepaticvessel_104_36_CT_liver_vessel.png,"(512, 512)",4584,"(478, 502, 273, 161)",8
train,hepaticvessel_104_36_CT_liver_tumor.png,"(512, 512)",2388,"(712, 484, 55, 61)",2
train,hepaticvessel_104_37_CT_liver_vessel.png,"(512, 512)",3484,"(498, 504, 253, 157)",6
train,hepaticvessel_104_38_CT_liver_vessel.png,"(512, 512)",2988,"(496, 498, 219, 151)",5
train,hepaticvessel_104_39_CT_liver_vessel.png,"(512, 512)",1192,"(508, 506, 211, 145)",2
train,hepaticvessel_104_40_CT_liver_vessel.png,"(512, 512)",600,"(582, 504, 143, 149)",1
train,hepaticvessel_104_41_CT_liver_vessel.png,"(512, 512)",736,"(588, 502, 145, 147)",1
train,hepaticvessel_108_18_CT_liver_tumor.png,"(512, 512)",1464,"(744, 500, 47, 47)",10
train,hepaticvessel_108_19_CT_liver_tumor.png,"(512, 512)",880,"(774, 520, 31, 33)",6
train,hepaticvessel_108_20_CT_liver_vessel.png,"(512, 512)",1440,"(524, 352, 323, 367)",1
train,hepaticvessel_108_20_CT_liver_tumor.png,"(512, 512)",1148,"(764, 518, 39, 37)",7
train,hepaticvessel_108_21_CT_liver_vessel.png,"(512, 512)",1272,"(534, 370, 315, 351)",1
train,hepaticvessel_108_22_CT_liver_vessel.png,"(512, 512)",2008,"(546, 382, 333, 339)",1
train,hepaticvessel_108_23_CT_liver_vessel.png,"(512, 512)",3020,"(460, 370, 411, 357)",2
train,hepaticvessel_108_24_CT_liver_vessel.png,"(512, 512)",6656,"(554, 368, 293, 349)",6
train,hepaticvessel_108_25_CT_liver_vessel.png,"(512, 512)",8540,"(460, 372, 403, 355)",7
train,hepaticvessel_108_26_CT_liver_vessel.png,"(512, 512)",5208,"(476, 350, 381, 375)",4
train,hepaticvessel_108_27_CT_liver_vessel.png,"(512, 512)",5356,"(486, 384, 367, 341)",4
train,hepaticvessel_108_28_CT_liver_vessel.png,"(512, 512)",9816,"(474, 376, 357, 333)",8
train,hepaticvessel_108_29_CT_liver_vessel.png,"(512, 512)",8092,"(474, 396, 361, 325)",7
train,hepaticvessel_108_30_CT_liver_vessel.png,"(512, 512)",5248,"(462, 424, 341, 291)",4
train,hepaticvessel_108_31_CT_liver_vessel.png,"(512, 512)",6100,"(514, 440, 315, 279)",5
train,hepaticvessel_108_32_CT_liver_vessel.png,"(512, 512)",9944,"(508, 438, 323, 249)",9
train,hepaticvessel_108_33_CT_liver_vessel.png,"(512, 512)",11036,"(508, 446, 291, 243)",10
train,hepaticvessel_108_34_CT_liver_vessel.png,"(512, 512)",5732,"(518, 478, 285, 199)",5
train,hepaticvessel_108_35_CT_liver_vessel.png,"(512, 512)",3520,"(510, 504, 263, 147)",3
train,hepaticvessel_110_26_CT_liver_vessel.png,"(512, 512)",748,"(640, 392, 63, 213)",1
train,hepaticvessel_110_26_CT_liver_tumor.png,"(512, 512)",1248,"(578, 416, 39, 39)",1
train,hepaticvessel_110_27_CT_liver_vessel.png,"(512, 512)",1596,"(630, 396, 67, 201)",2
train,hepaticvessel_110_27_CT_liver_tumor.png,"(512, 512)",3540,"(562, 402, 65, 65)",4
train,hepaticvessel_110_28_CT_liver_vessel.png,"(512, 512)",2568,"(544, 402, 173, 203)",4
train,hepaticvessel_110_28_CT_liver_tumor.png,"(512, 512)",5764,"(556, 394, 89, 79)",7
train,hepaticvessel_110_29_CT_liver_vessel.png,"(512, 512)",2460,"(556, 408, 167, 197)",3
train,hepaticvessel_110_29_CT_liver_tumor.png,"(512, 512)",7032,"(552, 388, 95, 93)",9
train,hepaticvessel_110_30_CT_liver_vessel.png,"(512, 512)",2916,"(558, 418, 137, 277)",4
train,hepaticvessel_110_30_CT_liver_tumor.png,"(512, 512)",7672,"(550, 384, 99, 99)",9
train,hepaticvessel_110_31_CT_liver_vessel.png,"(512, 512)",2624,"(540, 428, 145, 315)",4
train,hepaticvessel_110_31_CT_liver_tumor.png,"(512, 512)",7752,"(550, 384, 99, 99)",10
train,hepaticvessel_110_32_CT_liver_vessel.png,"(512, 512)",2464,"(536, 432, 149, 307)",3
train,hepaticvessel_110_32_CT_liver_tumor.png,"(512, 512)",7276,"(554, 384, 93, 97)",9
train,hepaticvessel_110_33_CT_liver_vessel.png,"(512, 512)",3580,"(498, 442, 203, 293)",5
train,hepaticvessel_110_33_CT_liver_tumor.png,"(512, 512)",6332,"(558, 388, 85, 89)",8
train,hepaticvessel_110_34_CT_liver_vessel.png,"(512, 512)",2696,"(482, 464, 187, 271)",4
train,hepaticvessel_110_34_CT_liver_tumor.png,"(512, 512)",4124,"(564, 398, 73, 69)",5
train,hepaticvessel_110_35_CT_liver_vessel.png,"(512, 512)",3508,"(464, 484, 219, 235)",5
train,hepaticvessel_110_35_CT_liver_tumor.png,"(512, 512)",1336,"(582, 412, 43, 35)",1
train,hepaticvessel_110_36_CT_liver_vessel.png,"(512, 512)",4456,"(442, 494, 251, 213)",6
train,hepaticvessel_110_37_CT_liver_vessel.png,"(512, 512)",6420,"(338, 500, 333, 197)",10
train,hepaticvessel_110_38_CT_liver_vessel.png,"(512, 512)",4444,"(450, 500, 221, 191)",6
train,hepaticvessel_110_39_CT_liver_vessel.png,"(512, 512)",2760,"(474, 502, 195, 193)",4
train,hepaticvessel_111_15_CT_liver_vessel.png,"(512, 512)",588,"(632, 454, 173, 251)",1
train,hepaticvessel_111_16_CT_liver_vessel.png,"(512, 512)",556,"(550, 458, 251, 285)",1
train,hepaticvessel_111_17_CT_liver_vessel.png,"(512, 512)",2056,"(546, 460, 243, 281)",4
train,hepaticvessel_111_18_CT_liver_vessel.png,"(512, 512)",2312,"(464, 472, 317, 267)",5
train,hepaticvessel_111_19_CT_liver_vessel.png,"(512, 512)",3316,"(462, 412, 311, 323)",7
train,hepaticvessel_111_20_CT_liver_vessel.png,"(512, 512)",1768,"(462, 412, 305, 321)",4
train,hepaticvessel_111_21_CT_liver_vessel.png,"(512, 512)",2908,"(464, 424, 277, 303)",6
